total_trans,total_success_trans,merchant,payment_method,payment_gateway,sub_type,date,hour_start,bank
2,0,pharmeasytech,WALLET,RAZORPAY,REDIRECT_WALLET_DEBIT,2/14/2020,19,OLAMONEY
9,8,pharmeasytech,WALLET,RAZORPAY,REDIRECT_WALLET_DEBIT,2/12/2020,3,OLAMONEY
29,19,pharmeasytech,WALLET,RAZORPAY,REDIRECT_WALLET_DEBIT,2/12/2020,7,OLAMONEY
18,9,pharmeasytech,WALLET,RAZORPAY,REDIRECT_WALLET_DEBIT,2/12/2020,11,OLAMONEY
9,4,pharmeasytech,WALLET,RAZORPAY,REDIRECT_WALLET_DEBIT,2/12/2020,1,OLAMONEY
7,4,drivezy,WALLET,RAZORPAY,REDIRECT_WALLET_DEBIT,2/12/2020,15,OLAMONEY
15,11,pharmeasytech,WALLET,RAZORPAY,REDIRECT_WALLET_DEBIT,2/12/2020,16,OLAMONEY
15,12,drivezy,WALLET,RAZORPAY,REDIRECT_WALLET_DEBIT,2/12/2020,16,OLAMONEY
4,4,pharmeasytech,WALLET,RAZORPAY,REDIRECT_WALLET_DEBIT,2/12/2020,20,OLAMONEY
5,3,drivezy,WALLET,RAZORPAY,REDIRECT_WALLET_DEBIT,2/14/2020,2,OLAMONEY
9,5,drivezy,WALLET,RAZORPAY,REDIRECT_WALLET_DEBIT,2/14/2020,17,OLAMONEY
6,2,pharmeasytech,WALLET,RAZORPAY,REDIRECT_WALLET_DEBIT,2/14/2020,15,OLAMONEY
1,1,drivezy,WALLET,RAZORPAY,REDIRECT_WALLET_DEBIT,2/14/2020,23,OLAMONEY
9,3,drivezy,WALLET,RAZORPAY,REDIRECT_WALLET_DEBIT,2/14/2020,10,OLAMONEY
9,7,drivezy,WALLET,RAZORPAY,REDIRECT_WALLET_DEBIT,2/13/2020,5,OLAMONEY
7,6,pharmeasytech,WALLET,RAZORPAY,REDIRECT_WALLET_DEBIT,2/13/2020,1,OLAMONEY
19,10,pharmeasytech,WALLET,RAZORPAY,REDIRECT_WALLET_DEBIT,2/13/2020,5,OLAMONEY
9,7,pharmeasytech,WALLET,RAZORPAY,REDIRECT_WALLET_DEBIT,2/13/2020,13,OLAMONEY
21,15,pharmeasytech,WALLET,RAZORPAY,REDIRECT_WALLET_DEBIT,2/13/2020,11,OLAMONEY
10,5,drivezy,WALLET,RAZORPAY,REDIRECT_WALLET_DEBIT,2/13/2020,11,OLAMONEY
20,8,pharmeasytech,WALLET,RAZORPAY,REDIRECT_WALLET_DEBIT,2/13/2020,12,OLAMONEY
15,11,pharmeasytech,WALLET,RAZORPAY,REDIRECT_WALLET_DEBIT,2/13/2020,10,OLAMONEY
22,6,drivezy,WALLET,RAZORPAY,REDIRECT_WALLET_DEBIT,2/13/2020,12,OLAMONEY
14,11,pharmeasytech,WALLET,RAZORPAY,REDIRECT_WALLET_DEBIT,2/13/2020,17,OLAMONEY
11,2,drivezy,WALLET,RAZORPAY,REDIRECT_WALLET_DEBIT,2/13/2020,18,OLAMONEY
6,4,pharmeasytech,WALLET,RAZORPAY,REDIRECT_WALLET_DEBIT,2/13/2020,18,OLAMONEY
26,3,drivezy,WALLET,RAZORPAY,REDIRECT_WALLET_DEBIT,2/13/2020,16,OLAMONEY
5,3,pharmeasytech,WALLET,RAZORPAY,REDIRECT_WALLET_DEBIT,2/13/2020,19,OLAMONEY
5,3,drivezy,WALLET,RAZORPAY,REDIRECT_WALLET_DEBIT,2/12/2020,1,OLAMONEY
11,8,drivezy,WALLET,RAZORPAY,REDIRECT_WALLET_DEBIT,2/12/2020,2,OLAMONEY
8,4,pharmeasytech,WALLET,RAZORPAY,REDIRECT_WALLET_DEBIT,2/12/2020,17,OLAMONEY
2,2,pharmeasytech,WALLET,RAZORPAY,REDIRECT_WALLET_DEBIT,2/12/2020,19,OLAMONEY
7,6,pharmeasytech,WALLET,RAZORPAY,REDIRECT_WALLET_DEBIT,2/12/2020,18,OLAMONEY
12,6,drivezy,WALLET,RAZORPAY,REDIRECT_WALLET_DEBIT,2/12/2020,5,OLAMONEY
14,8,pharmeasytech,WALLET,RAZORPAY,REDIRECT_WALLET_DEBIT,2/12/2020,5,OLAMONEY
10,8,pharmeasytech,WALLET,RAZORPAY,REDIRECT_WALLET_DEBIT,2/13/2020,3,OLAMONEY
11,9,drivezy,WALLET,RAZORPAY,REDIRECT_WALLET_DEBIT,2/13/2020,19,OLAMONEY
6,5,pharmeasytech,WALLET,RAZORPAY,REDIRECT_WALLET_DEBIT,2/12/2020,13,OLAMONEY
1,1,drivezy,WALLET,RAZORPAY,REDIRECT_WALLET_DEBIT,2/12/2020,23,OLAMONEY
14,6,drivezy,WALLET,RAZORPAY,REDIRECT_WALLET_DEBIT,2/13/2020,10,OLAMONEY
8,5,pharmeasytech,WALLET,RAZORPAY,REDIRECT_WALLET_DEBIT,2/13/2020,14,OLAMONEY
1,1,drivezy,WALLET,RAZORPAY,REDIRECT_WALLET_DEBIT,2/12/2020,0,OLAMONEY
3,1,drivezy,WALLET,RAZORPAY,REDIRECT_WALLET_DEBIT,2/13/2020,21,OLAMONEY
2,1,drivezy,WALLET,RAZORPAY,REDIRECT_WALLET_DEBIT,2/12/2020,21,OLAMONEY
1,1,drivezy,WALLET,RAZORPAY,REDIRECT_WALLET_DEBIT,2/13/2020,0,OLAMONEY
1,1,pharmeasytech,WALLET,RAZORPAY,REDIRECT_WALLET_DEBIT,2/14/2020,21,OLAMONEY
1,1,drivezy,WALLET,RAZORPAY,REDIRECT_WALLET_DEBIT,2/12/2020,22,OLAMONEY
1,0,pharmeasytech,WALLET,RAZORPAY,REDIRECT_WALLET_DEBIT,2/12/2020,21,OLAMONEY
11,10,pharmeasytech,CARD,PAYU,,2/14/2020,5,RBL Bank
13,9,pharmeasytech,CARD,PAYU,,2/14/2020,6,RBL Bank
4,4,medlife_prod,CARD,TPSL,,2/14/2020,2,RBL Bank
12,6,medlife_prod,CARD,TPSL,,2/14/2020,5,RBL Bank
2,2,countrydelight,CARD,PAYU,,2/14/2020,7,RBL Bank
1,1,zivame,CARD,HDFC,,2/14/2020,6,RBL Bank
6,4,urbanclap,CARD,PAYTM,,2/14/2020,11,RBL Bank
9,7,pharmeasytech,CARD,PAYU,,2/14/2020,9,RBL Bank
1,1,medlife_prod,CARD,TPSL,,2/14/2020,0,RBL Bank
2,2,countrydelight,CARD,PAYU,,2/14/2020,17,RBL Bank
5,2,pharmeasytech,CARD,PAYU,,2/14/2020,14,RBL Bank
1,1,pharmeasytech,CARD,PAYU,,2/14/2020,1,RBL Bank
3,2,pharmeasytech,CARD,PAYU,,2/14/2020,10,RBL Bank
1,1,drivezy,CARD,RAZORPAY,,2/14/2020,11,RBL Bank
2,2,countrydelight,CARD,PAYU,,2/14/2020,4,RBL Bank
7,5,pharmeasytech,CARD,PAYU,,2/12/2020,7,RBL Bank
11,4,urbanclap,CARD,PAYTM,,2/12/2020,8,RBL Bank
3,3,urbanclap,CARD,PAYTM,,2/12/2020,5,RBL Bank
5,1,medlife_prod,CARD,TPSL,,2/12/2020,6,RBL Bank
3,1,urbanclap,CARD,PAYTM,,2/12/2020,7,RBL Bank
1,1,pharmeasytech,CARD,PAYU,,2/12/2020,19,RBL Bank
2,2,purplle.com,CARD,PAYTM,,2/14/2020,17,RBL Bank
2,2,pharmeasytech,CARD,PAYU,,2/14/2020,16,RBL Bank
2,2,pharmeasytech,CARD,PAYU,,2/14/2020,15,RBL Bank
1,1,medlife_prod,CARD,TPSL,,2/14/2020,15,RBL Bank
5,5,pharmeasytech,CARD,PAYU,,2/13/2020,8,RBL Bank
3,3,zivame,CARD,HDFC,,2/13/2020,8,RBL Bank
2,2,countrydelight,CARD,PAYU,,2/13/2020,10,RBL Bank
6,5,medlife_prod,CARD,TPSL,,2/13/2020,6,RBL Bank
2,2,medlife_prod,CARD,TPSL,,2/13/2020,13,RBL Bank
1,1,pharmeasytech,CARD,PAYU,,2/13/2020,17,RBL Bank
1,1,urbanclap,CARD,PAYTM,,2/13/2020,16,RBL Bank
1,1,urbanclap,CARD,PAYTM,,2/14/2020,10,RBL Bank
2,2,medlife_prod,CARD,TPSL,,2/14/2020,3,RBL Bank
1,1,medlife_prod,CARD,TPSL,,2/12/2020,11,RBL Bank
4,4,pharmeasytech,CARD,PAYU,,2/12/2020,5,RBL Bank
6,4,medlife_prod,CARD,TPSL,,2/12/2020,2,RBL Bank
4,3,urbanclap,CARD,PAYTM,,2/12/2020,14,RBL Bank
1,1,fanfight,CARD,RAZORPAY,,2/12/2020,9,RBL Bank
1,1,urbanclap,CARD,PAYTM,,2/12/2020,0,RBL Bank
3,2,urbanclap,CARD,PAYTM,,2/14/2020,17,RBL Bank
2,2,purplle.com,CARD,PAYTM,,2/13/2020,4,RBL Bank
2,2,countrydelight,CARD,PAYU,,2/13/2020,11,RBL Bank
5,5,medlife_prod,CARD,TPSL,,2/13/2020,7,RBL Bank
4,2,urbanclap,CARD,PAYTM,,2/13/2020,6,RBL Bank
3,3,urbanclap,CARD,PAYTM,,2/13/2020,17,RBL Bank
3,1,drivezy,CARD,GOCASHFREE,,2/12/2020,6,RBL Bank
1,1,fanfight,CARD,RAZORPAY,,2/12/2020,14,RBL Bank
3,2,pharmeasytech,CARD,PAYU,,2/12/2020,8,RBL Bank
6,5,medlife_prod,CARD,TPSL,,2/13/2020,3,RBL Bank
5,5,pharmeasytech,CARD,PAYU,,2/13/2020,3,RBL Bank
3,2,pharmeasytech,CARD,PAYU,,2/13/2020,9,RBL Bank
7,5,medlife_prod,CARD,TPSL,,2/12/2020,5,RBL Bank
2,2,medlife_prod,CARD,TPSL,,2/12/2020,13,RBL Bank
1,1,purplle.com,CARD,PAYTM,,2/12/2020,5,RBL Bank
3,2,countrydelight,CARD,PAYU,,2/13/2020,12,RBL Bank
1,1,countrydelight,CARD,PAYU,,2/13/2020,16,RBL Bank
2,2,zivame,CARD,HDFC,,2/13/2020,17,RBL Bank
3,3,medlife_prod,CARD,TPSL,,2/13/2020,15,RBL Bank
1,1,zivame,CARD,RAZORPAY,,2/13/2020,9,RBL Bank
1,1,countrydelight,CARD,PAYU,,2/13/2020,2,RBL Bank
1,1,purplle.com,CARD,PAYTM,,2/12/2020,2,RBL Bank
2,2,urbanclap,CARD,PAYTM,,2/14/2020,6,RBL Bank
2,2,zivame,CARD,HDFC,,2/14/2020,9,RBL Bank
1,1,medlife_prod,CARD,TPSL,,2/14/2020,12,RBL Bank
1,1,purplle.com,CARD,PAYTM,,2/14/2020,16,RBL Bank
2,2,urbanclap,CARD,PAYTM,,2/12/2020,15,RBL Bank
4,4,urbanclap,CARD,PAYTM,,2/13/2020,13,RBL Bank
1,1,countrydelight,CARD,PAYU,,2/13/2020,7,RBL Bank
1,1,drivezy,CARD,GOCASHFREE,,2/13/2020,13,RBL Bank
4,4,urbanclap,CARD,PAYTM,,2/13/2020,15,RBL Bank
1,1,urbanclap,CARD,PAYTM,,2/13/2020,12,RBL Bank
1,1,drivezy,CARD,RAZORPAY,,2/13/2020,5,RBL Bank
2,2,medlife_prod,CARD,TPSL,,2/12/2020,9,RBL Bank
1,1,zivame,CARD,RAZORPAY,,2/13/2020,6,RBL Bank
1,1,countrydelight,CARD,PAYU,,2/13/2020,14,RBL Bank
1,1,medlife_prod,CARD,TPSL,,2/13/2020,18,RBL Bank
1,1,medlife_prod,CARD,TPSL,,2/13/2020,2,RBL Bank
1,1,zivame,CARD,HDFC,,2/13/2020,19,RBL Bank
1,1,drivezy,CARD,RAZORPAY,,2/12/2020,18,RBL Bank
1,1,purplle.com,CARD,PAYTM,,2/14/2020,8,RBL Bank
1,1,drivezy,CARD,RAZORPAY,,2/14/2020,9,RBL Bank
1,0,zivame,CARD,RAZORPAY,,2/12/2020,5,RBL Bank
1,1,zivame,CARD,HDFC,,2/12/2020,5,RBL Bank
1,1,zivame,CARD,HDFC,,2/12/2020,13,RBL Bank
3,2,urbanclap,CARD,PAYTM,,2/14/2020,3,RBL Bank
2,1,purplle.com,CARD,PAYTM,,2/14/2020,15,RBL Bank
7,7,pharmeasytech,CARD,PAYU,,2/14/2020,13,RBL Bank
10,6,pharmeasytech,CARD,PAYU,,2/14/2020,7,RBL Bank
4,4,urbanclap,CARD,PAYTM,,2/14/2020,7,RBL Bank
4,2,pharmeasytech,CARD,PAYU,,2/14/2020,3,RBL Bank
3,0,countrydelight,CARD,PAYU,,2/14/2020,8,RBL Bank
2,1,zivame,CARD,HDFC,,2/14/2020,13,RBL Bank
1,1,drivezy,CARD,RAZORPAY,,2/12/2020,8,RBL Bank
3,3,pharmeasytech,CARD,PAYU,,2/12/2020,12,RBL Bank
11,4,medlife_prod,CARD,TPSL,,2/12/2020,4,RBL Bank
5,4,medlife_prod,CARD,TPSL,,2/12/2020,12,RBL Bank
4,2,urbanclap,CARD,PAYTM,,2/12/2020,11,RBL Bank
3,2,pharmeasytech,CARD,PAYU,,2/12/2020,4,RBL Bank
5,5,medlife_prod,CARD,TPSL,,2/12/2020,14,RBL Bank
6,4,pharmeasytech,CARD,PAYU,,2/14/2020,11,RBL Bank
3,1,fanfight,CARD,RAZORPAY,,2/14/2020,12,RBL Bank
1,1,countrydelight,CARD,PAYU,,2/14/2020,2,RBL Bank
1,1,zivame,CARD,HDFC,,2/14/2020,16,RBL Bank
2,2,pharmeasytech,CARD,PAYU,,2/14/2020,17,RBL Bank
2,2,fanfight,CARD,RAZORPAY,,2/14/2020,15,RBL Bank
1,1,fanfight,CARD,RAZORPAY,,2/14/2020,10,RBL Bank
1,1,drivezy,CARD,GOCASHFREE,,2/14/2020,13,RBL Bank
1,1,zivame,CARD,HDFC,,2/14/2020,5,RBL Bank
2,2,countrydelight,CARD,PAYU,,2/14/2020,15,RBL Bank
2,2,medlife_prod,CARD,TPSL,,2/14/2020,14,RBL Bank
3,3,urbanclap,CARD,PAYTM,,2/14/2020,14,RBL Bank
1,1,drivezy,CARD,RAZORPAY,,2/14/2020,8,RBL Bank
1,1,zivame,CARD,HDFC,,2/14/2020,7,RBL Bank
4,3,urbanclap,CARD,PAYTM,,2/13/2020,3,RBL Bank
4,2,pharmeasytech,CARD,PAYU,,2/13/2020,5,RBL Bank
2,2,urbanclap,CARD,PAYTM,,2/13/2020,9,RBL Bank
14,4,medlife_prod,CARD,TPSL,,2/13/2020,9,RBL Bank
1,1,countrydelight,CARD,PAYU,,2/13/2020,3,RBL Bank
8,6,medlife_prod,CARD,TPSL,,2/13/2020,4,RBL Bank
4,3,urbanclap,CARD,PAYTM,,2/13/2020,7,RBL Bank
5,4,medlife_prod,CARD,TPSL,,2/13/2020,12,RBL Bank
3,3,urbanclap,CARD,PAYTM,,2/14/2020,12,RBL Bank
1,1,drivezy,CARD,RAZORPAY,,2/14/2020,17,RBL Bank
1,1,medlife_prod,CARD,TPSL,,2/14/2020,13,RBL Bank
1,1,countrydelight,CARD,PAYU,,2/14/2020,18,RBL Bank
2,2,countrydelight,CARD,PAYU,,2/12/2020,5,RBL Bank
1,1,zivame,CARD,HDFC,,2/12/2020,16,RBL Bank
2,1,urbanclap,CARD,PAYTM,,2/12/2020,17,RBL Bank
4,4,medlife_prod,CARD,TPSL,,2/12/2020,3,RBL Bank
2,1,drivezy,CARD,RAZORPAY,,2/12/2020,15,RBL Bank
3,2,urbanclap,CARD,PAYTM,,2/13/2020,5,RBL Bank
4,4,pharmeasytech,CARD,PAYU,,2/13/2020,12,RBL Bank
1,1,purplle.com,CARD,PAYTM,,2/13/2020,10,RBL Bank
3,3,zivame,CARD,HDFC,,2/13/2020,18,RBL Bank
2,2,medlife_prod,CARD,TPSL,,2/13/2020,14,RBL Bank
5,5,pharmeasytech,CARD,PAYU,,2/12/2020,11,RBL Bank
1,1,purplle.com,CARD,PAYTM,,2/12/2020,13,RBL Bank
1,1,countrydelight,CARD,PAYU,,2/12/2020,2,RBL Bank
2,1,pharmeasytech,CARD,PAYU,,2/12/2020,16,RBL Bank
3,3,medlife_prod,CARD,TPSL,,2/12/2020,15,RBL Bank
1,1,drivezy,CARD,RAZORPAY,,2/13/2020,12,RBL Bank
4,1,urbanclap,CARD,PAYTM,,2/13/2020,10,RBL Bank
1,0,drivezy,CARD,GOCASHFREE,,2/13/2020,12,RBL Bank
2,2,medlife_prod,CARD,TPSL,,2/13/2020,17,RBL Bank
5,4,urbanclap,CARD,PAYTM,,2/13/2020,18,RBL Bank
2,2,pharmeasytech,CARD,PAYU,,2/12/2020,9,RBL Bank
2,1,countrydelight,CARD,PAYU,,2/12/2020,10,RBL Bank
1,0,fanfight,CARD,PAYTM,,2/12/2020,21,RBL Bank
5,5,pharmeasytech,CARD,PAYU,,2/13/2020,6,RBL Bank
1,1,zivame,CARD,HDFC,,2/13/2020,7,RBL Bank
2,1,pharmeasytech,CARD,PAYU,,2/13/2020,16,RBL Bank
1,0,zivame,CARD,HDFC,,2/13/2020,9,RBL Bank
2,1,purplle.com,CARD,PAYTM,,2/13/2020,18,RBL Bank
2,2,countrydelight,CARD,PAYU,,2/12/2020,6,RBL Bank
1,1,fanfight,CARD,RAZORPAY,,2/12/2020,12,RBL Bank
1,0,medlife_prod,CARD,TPSL,,2/14/2020,11,RBL Bank
2,1,zivame,CARD,HDFC,,2/14/2020,8,RBL Bank
1,1,countrydelight,CARD,PAYU,,2/14/2020,22,RBL Bank
1,1,drivezy,CARD,RAZORPAY,,2/14/2020,16,RBL Bank
1,1,purplle.com,CARD,PAYTM,,2/14/2020,9,RBL Bank
1,0,countrydelight,CARD,PAYU,,2/14/2020,16,RBL Bank
1,1,zivame,CARD,HDFC,,2/12/2020,4,RBL Bank
2,2,urbanclap,CARD,PAYTM,,2/14/2020,2,RBL Bank
1,1,purplle.com,CARD,PAYTM,,2/14/2020,12,RBL Bank
1,1,fanfight,CARD,RAZORPAY,,2/14/2020,4,RBL Bank
1,1,medlife_prod,CARD,TPSL,,2/14/2020,16,RBL Bank
1,1,zivame,CARD,HDFC,,2/14/2020,14,RBL Bank
1,1,purplle.com,CARD,PAYTM,,2/13/2020,3,RBL Bank
1,0,urbanclap,CARD,PAYTM,,2/13/2020,2,RBL Bank
1,1,zivame,CARD,RAZORPAY,,2/13/2020,5,RBL Bank
3,3,pharmeasytech,CARD,PAYU,,2/13/2020,7,RBL Bank
1,1,medlife_prod,CARD,TPSL,,2/13/2020,8,RBL Bank
3,3,pharmeasytech,CARD,PAYU,,2/12/2020,17,RBL Bank
2,2,countrydelight,CARD,PAYU,,2/13/2020,5,RBL Bank
1,1,zivame,CARD,HDFC,,2/13/2020,3,RBL Bank
1,1,pharmeasytech,CARD,PAYU,,2/12/2020,13,RBL Bank
1,1,drivezy,CARD,RAZORPAY,,2/12/2020,17,RBL Bank
5,4,medlife_prod,CARD,TPSL,,2/14/2020,7,RBL Bank
14,9,medlife_prod,CARD,TPSL,,2/14/2020,4,RBL Bank
4,3,pharmeasytech,CARD,PAYU,,2/14/2020,12,RBL Bank
3,2,urbanclap,CARD,PAYTM,,2/14/2020,5,RBL Bank
4,4,urbanclap,CARD,PAYTM,,2/14/2020,9,RBL Bank
3,3,countrydelight,CARD,PAYU,,2/14/2020,6,RBL Bank
4,4,countrydelight,CARD,PAYU,,2/14/2020,11,RBL Bank
1,0,fanfight,CARD,RAZORPAY,,2/14/2020,3,RBL Bank
7,3,pharmeasytech,CARD,PAYU,,2/12/2020,10,RBL Bank
3,3,pharmeasytech,CARD,PAYU,,2/12/2020,2,RBL Bank
4,3,urbanclap,CARD,PAYTM,,2/12/2020,9,RBL Bank
1,1,urbanclap,CARD,PAYTM,,2/12/2020,19,RBL Bank
1,1,medlife_prod,CARD,TPSL,,2/12/2020,16,RBL Bank
2,1,urbanclap,CARD,PAYTM,,2/12/2020,16,RBL Bank
1,1,purplle.com,CARD,PAYTM,,2/12/2020,15,RBL Bank
7,3,medlife_prod,CARD,TPSL,,2/14/2020,10,RBL Bank
1,1,zivame,CARD,HDFC,,2/14/2020,4,RBL Bank
4,1,pharmeasytech,CARD,PAYU,,2/14/2020,8,RBL Bank
8,8,urbanclap,CARD,PAYTM,,2/14/2020,4,RBL Bank
5,5,pharmeasytech,CARD,PAYU,,2/14/2020,4,RBL Bank
2,2,medlife_prod,CARD,TPSL,,2/14/2020,9,RBL Bank
4,2,urbanclap,CARD,PAYTM,,2/14/2020,16,RBL Bank
3,3,zivame,CARD,HDFC,,2/14/2020,17,RBL Bank
2,0,pharmeasytech,CARD,PAYU,,2/14/2020,2,RBL Bank
6,5,urbanclap,CARD,PAYTM,,2/14/2020,8,RBL Bank
2,1,urbanclap,CARD,PAYTM,,2/14/2020,21,RBL Bank
1,1,countrydelight,CARD,PAYU,,2/14/2020,12,RBL Bank
1,1,countrydelight,CARD,PAYU,,2/14/2020,14,RBL Bank
9,8,medlife_prod,CARD,TPSL,,2/13/2020,5,RBL Bank
8,5,urbanclap,CARD,PAYTM,,2/13/2020,4,RBL Bank
10,9,pharmeasytech,CARD,PAYU,,2/13/2020,10,RBL Bank
6,5,urbanclap,CARD,PAYTM,,2/13/2020,11,RBL Bank
3,3,pharmeasytech,CARD,PAYU,,2/13/2020,2,RBL Bank
3,2,zivame,CARD,HDFC,,2/13/2020,6,RBL Bank
1,1,countrydelight,CARD,PAYU,,2/13/2020,9,RBL Bank
1,1,drivezy,CARD,RAZORPAY,,2/13/2020,6,RBL Bank
3,2,purplle.com,CARD,PAYTM,,2/13/2020,17,RBL Bank
3,3,pharmeasytech,CARD,PAYU,,2/13/2020,15,RBL Bank
4,1,urbanclap,CARD,PAYTM,,2/14/2020,13,RBL Bank
3,3,urbanclap,CARD,PAYTM,,2/12/2020,2,RBL Bank
7,7,medlife_prod,CARD,TPSL,,2/12/2020,7,RBL Bank
3,3,urbanclap,CARD,PAYTM,,2/12/2020,10,RBL Bank
5,5,urbanclap,CARD,PAYTM,,2/12/2020,6,RBL Bank
1,1,countrydelight,CARD,PAYU,,2/12/2020,7,RBL Bank
3,1,fanfight,CARD,RAZORPAY,,2/12/2020,15,RBL Bank
1,0,urbanclap,CARD,PAYTM,,2/12/2020,13,RBL Bank
5,3,pharmeasytech,CARD,PAYU,,2/12/2020,6,RBL Bank
2,0,drivezy,CARD,RAZORPAY,,2/12/2020,13,RBL Bank
2,1,countrydelight,CARD,PAYU,,2/12/2020,15,RBL Bank
2,2,medlife_prod,CARD,TPSL,,2/14/2020,8,RBL Bank
1,1,purplle.com,CARD,PAYTM,,2/14/2020,22,RBL Bank
8,5,urbanclap,CARD,PAYTM,,2/13/2020,8,RBL Bank
1,1,countrydelight,CARD,PAYU,,2/13/2020,6,RBL Bank
6,6,pharmeasytech,CARD,PAYU,,2/13/2020,4,RBL Bank
1,1,drivezy,CARD,RAZORPAY,,2/13/2020,9,RBL Bank
3,0,drivezy,CARD,GOCASHFREE,,2/13/2020,15,RBL Bank
1,1,countrydelight,CARD,PAYU,,2/12/2020,0,RBL Bank
2,2,medlife_prod,CARD,TPSL,,2/12/2020,10,RBL Bank
1,1,purplle.com,CARD,PAYTM,,2/13/2020,8,RBL Bank
1,1,drivezy,CARD,RAZORPAY,,2/12/2020,12,RBL Bank
1,1,pharmeasytech,CARD,PAYU,,2/12/2020,0,RBL Bank
3,3,pharmeasytech,CARD,PAYU,,2/12/2020,3,RBL Bank
2,1,medlife_prod,CARD,TPSL,,2/12/2020,8,RBL Bank
1,1,countrydelight,CARD,PAYU,,2/12/2020,17,RBL Bank
4,4,pharmeasytech,CARD,PAYU,,2/13/2020,11,RBL Bank
5,4,urbanclap,CARD,PAYTM,,2/13/2020,14,RBL Bank
1,1,pharmeasytech,CARD,PAYU,,2/13/2020,14,RBL Bank
6,5,medlife_prod,CARD,TPSL,,2/13/2020,10,RBL Bank
1,1,zivame,CARD,HDFC,,2/13/2020,14,RBL Bank
1,1,drivezy,CARD,GOCASHFREE,,2/14/2020,12,RBL Bank
1,1,fanfight,CARD,RAZORPAY,,2/14/2020,7,RBL Bank
1,1,purplle.com,CARD,PAYTM,,2/14/2020,18,RBL Bank
1,1,pharmeasytech,CARD,PAYU,,2/12/2020,1,RBL Bank
1,1,fanfight,CARD,RAZORPAY,,2/12/2020,11,RBL Bank
1,1,countrydelight,CARD,PAYU,,2/12/2020,4,RBL Bank
2,1,countrydelight,CARD,PAYU,,2/13/2020,15,RBL Bank
3,3,medlife_prod,CARD,TPSL,,2/14/2020,6,RBL Bank
1,1,medlife_prod,CARD,TPSL,,2/14/2020,20,RBL Bank
1,1,purplle.com,CARD,PAYTM,,2/14/2020,10,RBL Bank
1,1,drivezy,CARD,RAZORPAY,,2/13/2020,13,RBL Bank
1,1,countrydelight,CARD,PAYU,,2/13/2020,13,RBL Bank
1,1,drivezy,CARD,RAZORPAY,,2/13/2020,14,RBL Bank
1,1,countrydelight,CARD,PAYU,,2/13/2020,8,RBL Bank
1,0,drivezy,CARD,RAZORPAY,,2/13/2020,23,RBL Bank
1,1,fanfight,CARD,RAZORPAY,,2/12/2020,1,RBL Bank
6,1,urbanclap,CARD,PAYTM,,2/14/2020,7,UCO Bank
5,4,fanfight,CARD,GOCASHFREE,,2/14/2020,6,UCO Bank
2,1,pharmeasytech,CARD,PAYU,,2/14/2020,12,UCO Bank
1,1,purplle.com,CARD,PAYTM,,2/14/2020,17,UCO Bank
1,1,drivezy,CARD,GOCASHFREE,,2/12/2020,16,UCO Bank
2,1,countrydelight,CARD,PAYU,,2/12/2020,15,UCO Bank
2,1,pharmeasytech,CARD,PAYU,,2/14/2020,9,UCO Bank
1,1,pharmeasytech,CARD,PAYU,,2/14/2020,8,UCO Bank
1,1,medlife_prod,CARD,TPSL,,2/14/2020,23,UCO Bank
2,1,purplle.com,CARD,PAYTM,,2/14/2020,5,UCO Bank
1,1,zivame,CARD,PAYU,,2/14/2020,4,UCO Bank
1,0,fanfight,CARD,GOCASHFREE,,2/14/2020,3,UCO Bank
3,2,purplle.com,CARD,PAYTM,,2/13/2020,9,UCO Bank
1,1,medlife_prod,CARD,TPSL,,2/13/2020,15,UCO Bank
1,1,urbanclap,CARD,PAYTM,,2/13/2020,14,UCO Bank
2,2,fanfight,CARD,GOCASHFREE,,2/13/2020,14,UCO Bank
4,0,fanfight,CARD,GOCASHFREE,,2/14/2020,9,UCO Bank
1,1,fanfight,CARD,GOCASHFREE,,2/12/2020,0,UCO Bank
2,1,pharmeasytech,CARD,PAYU,,2/12/2020,16,UCO Bank
1,1,pharmeasytech,CARD,PAYU,,2/12/2020,3,UCO Bank
1,1,zivame,CARD,PAYU,,2/12/2020,11,UCO Bank
1,1,zivame,CARD,PAYU,,2/14/2020,8,UCO Bank
2,2,fanfight,CARD,GOCASHFREE,,2/13/2020,1,UCO Bank
1,1,zivame,CARD,PAYU,,2/13/2020,11,UCO Bank
1,1,pharmeasytech,CARD,PAYU,,2/13/2020,17,UCO Bank
1,1,fanfight,CARD,GOCASHFREE,,2/12/2020,21,UCO Bank
5,5,medlife_prod,CARD,TPSL,,2/12/2020,2,UCO Bank
4,1,medlife_prod,CARD,TPSL,,2/12/2020,8,UCO Bank
1,1,purplle.com,CARD,PAYTM,,2/12/2020,5,UCO Bank
2,1,pharmeasytech,CARD,PAYU,,2/13/2020,6,UCO Bank
2,1,pharmeasytech,CARD,PAYU,,2/13/2020,7,UCO Bank
1,1,pharmeasytech,CARD,PAYU,,2/13/2020,12,UCO Bank
2,2,medlife_prod,CARD,TPSL,,2/13/2020,8,UCO Bank
1,1,countrydelight,CARD,PAYU,,2/13/2020,0,UCO Bank
3,2,medlife_prod,CARD,TPSL,,2/13/2020,13,UCO Bank
2,2,pharmeasytech,CARD,PAYU,,2/13/2020,14,UCO Bank
1,1,pharmeasytech,CARD,PAYU,,2/12/2020,11,UCO Bank
1,1,pharmeasytech,CARD,PAYU,,2/13/2020,10,UCO Bank
